Year,State,CoC Number,CoC Name,Measures,Count
1/1/2015,LA,LA-500,Lafayette/Acadiana CoC,Total Homeless,493
1/1/2015,LA,LA-502,Shreveport/Bossier/Northwest CoC,Total Homeless,390
1/1/2015,LA,LA-503,New Orleans/Jefferson Parish CoC,Total Homeless,"1,703"
1/1/2015,LA,LA-504,Baton Rouge CoC,Total Homeless,659
1/1/2015,LA,LA-505,Monroe/Northeast Louisiana CoC,Total Homeless,191
1/1/2015,LA,LA-506,Slidell/Southeast Louisiana CoC,Total Homeless,243
1/1/2015,LA,LA-507,Alexandria/Central Louisiana CoC,Total Homeless,154
1/1/2015,LA,LA-508,Houma-Terrebonne/Thibodaux CoC,Total Homeless,144
1/1/2015,LA,LA-509,Louisiana Balance of State,Total Homeless,104
1/1/2015,MA,MA-500,Boston CoC,Total Homeless,"6,492"
1/1/2015,MA,MA-502,Lynn CoC,Total Homeless,445
1/1/2015,MA,MA-503,Cape Cod/Islands CoC,Total Homeless,362
1/1/2015,MA,MA-504,Springfield CoC,Total Homeless,"3,002"
1/1/2015,MA,MA-505,New Bedford CoC,Total Homeless,437
1/1/2015,MA,MA-506,Worcester City & County CoC,Total Homeless,"1,682"
1/1/2015,MA,MA-507,Pittsfield/Berkshire County CoC,Total Homeless,781
1/1/2015,MA,MA-508,Lowell CoC,Total Homeless,635
1/1/2015,MA,MA-509,Cambridge CoC,Total Homeless,464
1/1/2015,MA,MA-510,Gloucester/Haverhill/Salem/Essex County CoC,Total Homeless,"1,577"
1/1/2015,MA,MA-511,Quincy/Brockton/Weymouth/Plymouth City and County CoC,Total Homeless,"1,803"
1/1/2015,MA,MA-515,Fall River CoC,Total Homeless,406
1/1/2015,MA,MA-516,Massachusetts Balance of State,Total Homeless,"2,071"
1/1/2015,MA,MA-517,Somerville CoC,Total Homeless,158
1/1/2015,MA,MA-518,Brookline/Newton CoC,Total Homeless,580
1/1/2015,MA,MA-519,Attleboro/Taunton/Bristol County CoC,Total Homeless,240
1/1/2015,MD,MD-500,Cumberland/Allegany County CoC,Total Homeless,96
1/1/2015,MD,MD-501,Baltimore City CoC,Total Homeless,"2,796"
1/1/2015,MD,MD-502,Harford County CoC,Total Homeless,210
1/1/2015,MD,MD-503,Annapolis/Anne Arundel County CoC,Total Homeless,335
1/1/2015,MD,MD-504,Howard County CoC,Total Homeless,166
1/1/2015,MD,MD-505,Baltimore County CoC,Total Homeless,745
1/1/2015,MD,MD-506,Carroll County CoC,Total Homeless,140
1/1/2015,MD,MD-507,Cecil County CoC,Total Homeless,191
1/1/2015,MD,MD-508,"Charles, Calvert, St.Mary's Counties CoC",Total Homeless,981
1/1/2015,MD,MD-509,Frederick City & County CoC,Total Homeless,311
1/1/2015,MD,MD-510,Garrett County CoC,Total Homeless,9
1/1/2015,MD,MD-511,Mid-Shore Regional CoC,Total Homeless,158
1/1/2015,MD,MD-512,Hagerstown/Washington County CoC,Total Homeless,201
1/1/2015,MD,MD-513,Wicomico/Somerset/Worcester County CoC,Total Homeless,326
1/1/2015,MD,MD-600,Prince George`s County/Maryland CoC,Total Homeless,625
1/1/2015,MD,MD-601,Montgomery County CoC,Total Homeless,"1,100"
1/1/2015,ME,ME-500,Maine Balance of State CoC,Total Homeless,"1,632"
1/1/2015,ME,ME-502,Portland CoC,Total Homeless,740
1/1/2015,MI,MI-500,Michigan Balance of State CoC,Total Homeless,"1,745"
1/1/2015,MI,MI-501,Detroit CoC,Total Homeless,"2,597"
1/1/2015,MI,MI-502,Dearborn/Dearborn Heights/Westland/Wayne County CoC,Total Homeless,333
1/1/2015,MI,MI-503,St. Clair Shores/Warren/Macomb County CoC,Total Homeless,450
1/1/2015,MI,MI-504,Pontiac/Royal Oak/Oakland County CoC,Total Homeless,485
1/1/2015,MI,MI-505,Flint/Genesee County CoC,Total Homeless,488
1/1/2015,MI,MI-506,Grand Rapids/Wyoming/Kent County CoC,Total Homeless,912
1/1/2015,MI,MI-507,Portage/Kalamazoo City & County CoC,Total Homeless,568
1/1/2015,MI,MI-508,Lansing/East Lansing/Ingham County CoC,Total Homeless,418
1/1/2015,MI,MI-509,Ann Arbor/Washtenaw County CoC,Total Homeless,372
1/1/2015,MI,MI-510,Saginaw City & County CoC,Total Homeless,308
1/1/2015,MI,MI-511,Lenawee County CoC,Total Homeless,128
1/1/2015,MI,MI-512,"Grand Traverse, Antrim, Leelanau Counties CoC",Total Homeless,302
1/1/2015,MI,MI-513,"Marquette, Alger Counties CoC",Total Homeless,79
1/1/2015,MI,MI-514,Battle Creek/Calhoun County CoC,Total Homeless,285
1/1/2015,MI,MI-515,Monroe City & County CoC,Total Homeless,185
1/1/2015,MI,MI-516,Norton Shores/Muskegon City & County CoC,Total Homeless,179
1/1/2015,MI,MI-517,Jackson City & County CoC,Total Homeless,159
1/1/2015,MI,MI-518,Livingston County CoC,Total Homeless,103
1/1/2015,MI,MI-519,Holland/Ottawa County CoC,Total Homeless,285
1/1/2015,MI,MI-523,Eaton County CoC,Total Homeless,135
1/1/2015,MN,MN-500,Minneapolis/Hennepin County CoC,Total Homeless,"3,215"
1/1/2015,MN,MN-501,Saint Paul/Ramsey County CoC,Total Homeless,"1,398"
1/1/2015,MN,MN-502,Rochester/Southeast Minnesota CoC,Total Homeless,451
1/1/2015,MN,MN-503,"Dakota, Anoka, Washington, Scott, Carver Counties",Total Homeless,608
1/1/2015,MN,MN-504,Northeast Minnesota CoC,Total Homeless,68
1/1/2015,MN,MN-505,St. Cloud/Central Minnesota CoC,Total Homeless,696
1/1/2015,MN,MN-506,Northwest Minnesota CoC,Total Homeless,254
1/1/2015,MN,MN-508,Moorhead/West Central Minnesota CoC,Total Homeless,242
1/1/2015,MN,MN-509,Duluth/St.Louis County CoC,Total Homeless,490
1/1/2015,MN,MN-511,Southwest Minnesota CoC,Total Homeless,124
1/1/2015,MO,MO-500,St. Louis County CoC,Total Homeless,438
1/1/2015,MO,MO-501,St.Louis City CoC,Total Homeless,"1,312"
1/1/2015,MO,MO-503,"St. Charles, Lincoln, Warren Counties CoC",Total Homeless,803
1/1/2015,MO,MO-600,"Springfield/Greene, Christian, Webster Counties CoC",Total Homeless,584
1/1/2015,MO,MO-602,"Joplin/Jasper, Newton Counties CoC",Total Homeless,258
1/1/2015,MO,MO-603,"St. Joseph/Andrew, Buchanan, DeKalb Counties CoC",Total Homeless,164
1/1/2015,MO,MO-604a,"Kansas City, Independence, Lees Summit/Jackson, Wyandotte Counties, MO & KS",Total Homeless,"1,686"
1/1/2015,MO,MO-606,Missouri Balance of State CoC,Total Homeless,"1,477"
1/1/2015,MS,MS-500,"Jackson/Rankin, Madison Counties CoC",Total Homeless,762
1/1/2015,MS,MS-501,Mississippi Balance of State CoC,Total Homeless,809
1/1/2015,MS,MS-503,Gulf Port/Gulf Coast Regional CoC,Total Homeless,412
1/1/2015,MT,MT-500,Montana Statewide CoC,Total Homeless,"1,709"
1/1/2015,NC,NC-500,Winston Salem/Forsyth County CoC,Total Homeless,571
1/1/2015,NC,NC-501,Asheville/Buncombe County CoC,Total Homeless,562
1/1/2015,NC,NC-502,Durham City & County CoC,Total Homeless,813
1/1/2015,NC,NC-503,North Carolina Balance of State CoC,Total Homeless,"3,021"
1/1/2015,NC,NC-504,Greensboro/High Point CoC,Total Homeless,665
1/1/2015,NC,NC-505,Charlotte/Mecklenberg CoC,Total Homeless,"2,001"
1/1/2015,NC,NC-506,"Wilmington/Brunswick, New Hanover, Pender Counties CoC",Total Homeless,390
1/1/2015,NC,NC-507,Raleigh/Wake County CoC,Total Homeless,904
1/1/2015,NC,NC-509,"Gastonia/Cleveland, Gaston, Lincoln Counties CoC",Total Homeless,281
1/1/2015,NC,NC-511,Fayetteville/Cumberland County CoC,Total Homeless,593
1/1/2015,NC,NC-513,Chapel Hill/Orange County CoC,Total Homeless,129
1/1/2015,NC,NC-516,Northwest North Carolina CoC,Total Homeless,755
1/1/2015,ND,ND-500,North Dakota Statewide CoC,Total Homeless,"1,305"
1/1/2015,NE,NE-500,Nebraska Balance of State CoC,Total Homeless,549
1/1/2015,NE,NE-501,Omaha/Council Bluffs CoC,Total Homeless,"1,481"
1/1/2015,NE,NE-502,Lincoln CoC,Total Homeless,714
1/1/2015,NH,NH-500,New Hampshire Balance of State CoC,Total Homeless,718
1/1/2015,NH,NH-501,Manchester CoC,Total Homeless,400
1/1/2015,NH,NH-502,Nashua/Hillsborough County CoC,Total Homeless,327
1/1/2015,NJ,NJ-500,Atlantic City & County CoC,Total Homeless,548
1/1/2015,NJ,NJ-501,Bergen County CoC,Total Homeless,340
1/1/2015,NJ,NJ-502,Burlington County CoC,Total Homeless,"1,347"
1/1/2015,NJ,NJ-503,"Camden City/Camden, Cumberland, Gloucester, Cape May Counties CoC",Total Homeless,"1,089"
1/1/2015,NJ,NJ-504,Newark/Essex County CoC,Total Homeless,"1,610"
1/1/2015,NJ,NJ-506,Jersey City/Bayonne/Hudson County CoC,Total Homeless,917
1/1/2015,NJ,NJ-507,New Brunswick/Middlesex County CoC,Total Homeless,604
1/1/2015,NJ,NJ-508,Monmouth County CoC,Total Homeless,456
1/1/2015,NJ,NJ-509,Morris County CoC,Total Homeless,384
1/1/2015,NJ,NJ-510,Lakewood Township/Ocean County CoC,Total Homeless,605
1/1/2015,NJ,NJ-511,Paterson/Passaic County CoC,Total Homeless,459
1/1/2015,NJ,NJ-512,Salem County CoC,Total Homeless,38
1/1/2015,NJ,NJ-513,Somerset County CoC,Total Homeless,342
1/1/2015,NJ,NJ-514,Trenton/Mercer County CoC,Total Homeless,600
1/1/2015,NJ,NJ-515,Elizabeth/Union County CoC,Total Homeless,504
1/1/2015,NJ,NJ-516,"Warren, Sussex, Hunterdon Counties CoC",Total Homeless,255
1/1/2015,NM,NM-500,Albuquerque CoC,Total Homeless,"1,287"
1/1/2015,NM,NM-501,New Mexico Balance of State CoC,Total Homeless,"1,342"
1/1/2015,NV,NV-500,Las Vegas/Clark County CoC,Total Homeless,"7,509"
1/1/2015,NV,NV-501,Reno/Sparks/Washoe County CoC,Total Homeless,907
1/1/2015,NV,NV-502,Nevada Balance of State CoC,Total Homeless,327
1/1/2015,NY,NY-500,Rochester/Irondequoit/Greece/Monroe County CoC,Total Homeless,762
1/1/2015,NY,NY-501,"Elmira/Steuben, Allegany, Livingston, Chemung, Schuyler Counties CoC",Total Homeless,648
1/1/2015,NY,NY-503,Albany City & County CoC,Total Homeless,597
1/1/2015,NY,NY-504,Cattaragus County CoC,Total Homeless,41
1/1/2015,NY,NY-505,"Syracuse, Auburn/Onondaga, Oswego, Cayuga Counties CoC",Total Homeless,922
1/1/2015,NY,NY-507,Schenectady City & County CoC,Total Homeless,349
1/1/2015,NY,NY-508,"Buffalo, Niagara Falls/Erie, Niagara, Orleans, Genesee, Wyoming Counties CoC",Total Homeless,919
1/1/2015,NY,NY-510,Ithaca/Tompkins County CoC,Total Homeless,88
1/1/2015,NY,NY-511,"Binghamton, Union/Broome, Otsego, Chenango, Delaware, Cortland, Tioga Counties C",Total Homeless,302
1/1/2015,NY,NY-512,Troy/Rensselaer County CoC,Total Homeless,189
1/1/2015,NY,NY-513,"Wayne, Ontario, Seneca, Yates Counties CoC",Total Homeless,187
1/1/2015,NY,NY-514,Jamestown/Dunkirk/Chautauqua County CoC,Total Homeless,29
1/1/2015,NY,NY-516,Clinton County CoC,Total Homeless,143
1/1/2015,NY,NY-518,"Utica/Rome/Oneida, Madison Counties CoC",Total Homeless,140
1/1/2015,NY,NY-519,Columbia/Greene County CoC,Total Homeless,97
1/1/2015,NY,NY-520,Franklin County CoC,Total Homeless,28
1/1/2015,NY,NY-522,Jefferson/Lewis/St. Lawrence Counties CoC,Total Homeless,86
1/1/2015,NY,NY-523,"Glens Falls/Saratoga Springs/Saratoga, Washington, Warren, Hamilton Counties CoC",Total Homeless,282
1/1/2015,NY,NY-600,New York City CoC,Total Homeless,"75,323"
1/1/2015,NY,NY-601,Poughkeepsie/Dutchess County CoC,Total Homeless,375
1/1/2015,NY,NY-602,Newburgh/Middletown/Orange County CoC,Total Homeless,495
1/1/2015,NY,NY-603,"Nassau, Suffolk Counties/Babylon/Islip/ Huntington CoC",Total Homeless,"3,861"
1/1/2015,NY,NY-604,Yonkers/Mount Vernon/New Rochelle/Westchester CoC,Total Homeless,"1,797"
1/1/2015,NY,NY-606,Rockland County CoC,Total Homeless,117
1/1/2015,NY,NY-607,Sullivan County CoC,Total Homeless,130
1/1/2015,NY,NY-608,Kingston/Ulster County CoC,Total Homeless,343
1/1/2015,OH,OH-500,Cincinnati/Hamilton County CoC,Total Homeless,"1,063"
1/1/2015,OH,OH-501,Toledo/Lucas County CoC,Total Homeless,564
1/1/2015,OH,OH-502,Cleveland/Cuyahoga County CoC,Total Homeless,"1,943"
1/1/2015,OH,OH-503,Columbus/Franklin County CoC,Total Homeless,"1,721"
1/1/2015,OH,OH-504,Youngstown/Mahoning County CoC,Total Homeless,368
1/1/2015,OH,OH-505,Dayton/Kettering/Montgomery County CoC,Total Homeless,971
1/1/2015,OH,OH-506,Akron/Barberton/Summit County CoC,Total Homeless,760
1/1/2015,OH,OH-507,Ohio Balance of State CoC,Total Homeless,"3,320"
1/1/2015,OH,OH-508,Canton/Massillon/Alliance/Stark County CoC,Total Homeless,472
1/1/2015,OK,OK-500,North Central Oklahoma CoC,Total Homeless,194
1/1/2015,OK,OK-501,Tulsa City & County/Broken Arrow CoC,Total Homeless,956
1/1/2015,OK,OK-502,Oklahoma City CoC,Total Homeless,"1,300"
1/1/2015,OK,OK-503,Oklahoma Balance of State CoC,Total Homeless,237
1/1/2015,OK,OK-504,Norman/Cleveland County CoC,Total Homeless,133
1/1/2015,OK,OK-505,Northeast Oklahoma CoC,Total Homeless,343
1/1/2015,OK,OK-506,Southwest Oklahoma Regional CoC,Total Homeless,161
1/1/2015,OK,OK-507,Southeastern Oklahoma Regional CoC,Total Homeless,453
1/1/2015,OR,OR-500,Eugene/Springfield/Lane County CoC,Total Homeless,"1,473"
1/1/2015,OR,OR-501,Portland-Gresham-Multnomah County CoC,Total Homeless,"3,801"
1/1/2015,OR,OR-502,Medford/Ashland/Jackson County CoC,Total Homeless,729
1/1/2015,OR,OR-503,Central Oregon CoC,Total Homeless,594
1/1/2015,OR,OR-505,Oregon Balance of State CoC,Total Homeless,"5,544"
1/1/2015,OR,OR-506,Hillsboro/Beaverton/Washington County CoC,Total Homeless,591
1/1/2015,OR,OR-507,Clackamas County CoC,Total Homeless,494
1/1/2015,PA,PA-500,Philadelphia CoC,Total Homeless,"5,998"
1/1/2015,PA,PA-501,Harrisburg/Dauphin County CoC,Total Homeless,402
1/1/2015,PA,PA-502,Upper Darby/Chester/Haverford/Delaware County CoC,Total Homeless,436
1/1/2015,PA,PA-503,Wilkes-Barre/Hazleton/Luzerne County CoC,Total Homeless,174
1/1/2015,PA,PA-504,Lower Marion/Norristown/Abington/Montgomery County CoC,Total Homeless,429
1/1/2015,PA,PA-505,Chester County CoC,Total Homeless,612
1/1/2015,PA,PA-506,Reading/Berks County CoC,Total Homeless,561
1/1/2015,PA,PA-508,Scranton/Lackawanna County CoC,Total Homeless,233
1/1/2015,PA,PA-509,Eastern Pennsylvania CoC,Total Homeless,"2,410"
1/1/2015,PA,PA-510,Lancaster City & County CoC,Total Homeless,378
1/1/2015,PA,PA-511,Bristol/Bensalem/Bucks County CoC,Total Homeless,487
1/1/2015,PA,PA-512,York City & County CoC,Total Homeless,345
1/1/2015,PA,PA-600,Pittsburgh/McKeesport/Penn Hills/Allegheny County CoC,Total Homeless,"1,424"
1/1/2015,PA,PA-601,Western Pennsylvania CoC,Total Homeless,"1,002"
1/1/2015,PA,PA-603,Beaver County CoC,Total Homeless,120
1/1/2015,PA,PA-605,Erie City & County CoC,Total Homeless,410
1/1/2015,PR,PR-502,Puerto Rico Balance of Commonwealth CoC,Total Homeless,"2,422"
1/1/2015,PR,PR-503,South/Southeast Puerto Rico CoC,Total Homeless,"2,096"
1/1/2015,RI,RI-500,Rhode Island Statewide CoC,Total Homeless,"1,111"
1/1/2015,SC,SC-500,Charleston/Low Country CoC,Total Homeless,606
1/1/2015,SC,SC-501,Greenville/Anderson/Spartanburg Upstate CoC,Total Homeless,"1,961"
1/1/2015,SC,SC-502,Columbia/Midlands CoC,Total Homeless,"1,468"
1/1/2015,SC,SC-503,Myrtle Beach/Sumter City & County CoC,Total Homeless,"1,319"
1/1/2015,SD,SD-500,South Dakota Statewide CoC,Total Homeless,"1,036"
1/1/2015,TN,TN-500,Chattanooga/Southeast Tennessee CoC,Total Homeless,636
1/1/2015,TN,TN-501,Memphis/Shelby County CoC,Total Homeless,"1,525"
1/1/2015,TN,TN-502,Knoxville/Knox County CoC,Total Homeless,783
1/1/2015,TN,TN-503,Central Tennessee CoC,Total Homeless,268
1/1/2015,TN,TN-504,Nashville/Davidson County CoC,Total Homeless,"2,154"
1/1/2015,TN,TN-506,Oak Ridge/Upper Cumberland CoC,Total Homeless,362
1/1/2015,TN,TN-507,Jackson/West Tennessee CoC,Total Homeless,"1,563"
1/1/2015,TN,TN-509,Appalachian Regional CoC,Total Homeless,577
1/1/2015,TN,TN-510,Murfreesboro/Rutherford County CoC,Total Homeless,289
1/1/2015,TN,TN-512,"Morristown/Blount, Sevier, Campbell, Cocke Counties CoC",Total Homeless,966
1/1/2015,TX,TX-500,San Antonio/Bexar County CoC,Total Homeless,"2,891"
1/1/2015,TX,TX-503,Austin/Travis County CoC,Total Homeless,"1,832"
1/1/2015,TX,TX-600,Dallas City & County/Irving CoC,Total Homeless,"3,141"
1/1/2015,TX,TX-601,Fort Worth/Arlington/Tarrant County CoC,Total Homeless,"1,914"
1/1/2015,TX,TX-603,El Paso City & County CoC,Total Homeless,"1,107"
1/1/2015,TX,TX-604,Waco/McLennan County CoC,Total Homeless,255
1/1/2015,TX,TX-607,Texas Balance of State (BoS) CoC,Total Homeless,"7,016"
1/1/2015,TX,TX-611,Amarillo CoC,Total Homeless,478
1/1/2015,TX,TX-624,"Wichita Falls/Wise, Palo Pinto, Wichita, Archer Counties CoC",Total Homeless,267
1/1/2015,TX,TX-700,"Houston, Pasadena, Conroe/Harris, Ft. Bend, Montgomery, Counties CoC",Total Homeless,"4,609"
1/1/2015,TX,TX-701,Bryan/College Station/Brazos Valley CoC,Total Homeless,168
1/1/2015,UT,UT-500,Salt Lake City & County CoC,Total Homeless,"2,176"
1/1/2015,UT,UT-503,Utah Balance of State CoC,Total Homeless,646
1/1/2015,UT,UT-504,Provo/Mountainland CoC,Total Homeless,203
1/1/2015,VA,VA-500,"Richmond/Henrico, Chesterfield, Hanover Counties CoC",Total Homeless,818
1/1/2015,VA,VA-501,"Norfolk/Chesapeake/Suffolk/Isle of Wright, Southampton Counties CoC",Total Homeless,735
1/1/2015,VA,VA-502,Roanoke City & County/Salem CoC,Total Homeless,390
1/1/2015,VA,VA-503,Virginia Beach CoC,Total Homeless,419
1/1/2015,VA,VA-504,Charlottesville CoC,Total Homeless,185
1/1/2015,VA,VA-505,Newport News/Hampton/Virginia Peninsula CoC,Total Homeless,520
1/1/2015,VA,VA-507,Portsmouth CoC,Total Homeless,174
1/1/2015,VA,VA-508,Lynchburg CoC,Total Homeless,237
1/1/2015,VA,VA-513,"Harrisburg, Winchester/Western Virginia CoC",Total Homeless,242
1/1/2015,VA,VA-514,"Fredericksburg/Spotsylvania, Stafford Counties CoC",Total Homeless,217
1/1/2015,VA,VA-521,Virginia Balance of State (BoS) CoC,Total Homeless,773
1/1/2015,VA,VA-600,Arlington County CoC,Total Homeless,239
1/1/2015,VA,VA-601,Fairfax County CoC,Total Homeless,"1,204"
1/1/2015,VA,VA-602,Loudoun County CoC,Total Homeless,172
1/1/2015,VA,VA-603,City of Alexandria CoC,Total Homeless,267
1/1/2015,VA,VA-604,Prince William County CoC,Total Homeless,409
1/1/2015,VI,VI-500,Virgin Islands CoC,Total Homeless,337
1/1/2015,VT,VT-500,Vermont Balance of State CoC,Total Homeless,"1,052"
1/1/2015,VT,VT-501,Burlington/Chittenden County CoC,Total Homeless,471
1/1/2015,WA,WA-500,Seattle/King County CoC,Total Homeless,"10,122"
1/1/2015,WA,WA-501,Washington Balance of State CoC,Total Homeless,"4,951"
1/1/2015,WA,WA-502,Spokane City & County CoC,Total Homeless,"1,034"
1/1/2015,WA,WA-503,Tacoma/Lakewood/Pierce County CoC,Total Homeless,"1,283"
1/1/2015,WA,WA-504,Everett/Snohomish County CoC,Total Homeless,829
1/1/2015,WA,WA-507,Yakima City & County CoC,Total Homeless,538
1/1/2015,WA,WA-508,Vancouver/Clark County CoC,Total Homeless,662
1/1/2015,WI,WI-500,Wisconsin Balance of State CoC,Total Homeless,"3,597"
1/1/2015,WI,WI-501,Milwaukee City & County CoC,Total Homeless,"1,521"
1/1/2015,WI,WI-502,Racine City & County CoC,Total Homeless,168
1/1/2015,WI,WI-503,Madison/Dane County CoC,Total Homeless,771
1/1/2015,WV,WV-500,Wheeling/Weirton Area CoC,Total Homeless,114
1/1/2015,WV,WV-501,"Huntington/Cabell, Wayne Counties CoC",Total Homeless,227
1/1/2015,WV,WV-503,"Charleston/Kanawha, Putnam, Boone, Clay Counties CoC",Total Homeless,385
1/1/2015,WV,WV-508,West Virginia Balance of State CoC,Total Homeless,"1,109"
1/1/2015,WY,WY-500,Wyoming Statewide CoC,Total Homeless,798
1/1/2016,AK,AK-500,Anchorage CoC,Total Homeless,"1,105"
1/1/2016,AK,AK-501,Alaska Balance of State CoC,Total Homeless,835
1/1/2016,AL,AL-500,"Birmingham/Jefferson, St. Clair, Shelby Counties CoC",Total Homeless,"1,228"
1/1/2016,AL,AL-501,Mobile City & County/Baldwin County CoC,Total Homeless,623
1/1/2016,AL,AL-502,Florence/Northwest Alabama CoC,Total Homeless,337
1/1/2016,AL,AL-503,Huntsville/North Alabama CoC,Total Homeless,385
1/1/2016,AL,AL-504,Montgomery City & County CoC,Total Homeless,367
1/1/2016,AL,AL-505,Gadsden/Northeast Alabama CoC,Total Homeless,167
1/1/2016,AL,AL-506,Tuscaloosa City & County CoC,Total Homeless,177
1/1/2016,AL,AL-507,Alabama Balance of State CoC,Total Homeless,827
1/1/2016,AR,AR-500,Little Rock/Central Arkansas CoC,Total Homeless,808
1/1/2016,AR,AR-501,Fayetteville/Northwest Arkansas CoC,Total Homeless,550
1/1/2016,AR,AR-503,Arkansas  Balance of State  CoC,Total Homeless,734
1/1/2016,AR,AR-504,Delta Hills CoC,Total Homeless,89
1/1/2016,AR,AR-505,Southeast Arkansas,Total Homeless,89
1/1/2016,AR,AR-508,Old Fort Homeless Coalition,Total Homeless,166
1/1/2016,AR,AR-512,"Boone, Baxter, Marion, Newton Counties CoC",Total Homeless,27
1/1/2016,AZ,AZ-500,Arizona Balance of State CoC,Total Homeless,"2,240"
1/1/2016,AZ,AZ-501,Tucson/Pima County CoC,Total Homeless,"1,765"
1/1/2016,AZ,AZ-502,Phoenix/Mesa/Maricopa County Regional CoC,Total Homeless,"5,702"
1/1/2016,CA,CA-500,San Jose/Santa Clara City & County CoC,Total Homeless,"6,524"
1/1/2016,CA,CA-501,San Francisco CoC,Total Homeless,"6,996"
1/1/2016,CA,CA-502,Oakland/Alameda County CoC,Total Homeless,"4,145"
1/1/2016,CA,CA-503,Sacramento City & County CoC,Total Homeless,"2,500"
1/1/2016,CA,CA-504,Santa Rosa/Petaluma/Sonoma County CoC,Total Homeless,"2,906"
1/1/2016,CA,CA-505,Richmond/Contra Costa County CoC,Total Homeless,"1,730"
1/1/2016,CA,CA-506,"Salinas/Monterey, San Benito Counties CoC",Total Homeless,"3,022"
1/1/2016,CA,CA-507,Marin County CoC,Total Homeless,"1,258"
1/1/2016,CA,CA-508,Watsonville/Santa Cruz City & County CoC,Total Homeless,"1,959"
1/1/2016,CA,CA-509,Mendocino County CoC,Total Homeless,"1,242"
1/1/2016,CA,CA-510,Turlock/Modesto/Stanislaus County CoC,Total Homeless,"1,434"
1/1/2016,CA,CA-511,Stockton/San Joaquin County CoC,Total Homeless,"1,780"
1/1/2016,CA,CA-512,Daly/San Mateo County CoC,Total Homeless,"1,361"
1/1/2016,CA,CA-513,"Visalia, Kings, Tulare Counties CoC",Total Homeless,792
1/1/2016,CA,CA-514,Fresno/Madera County CoC,Total Homeless,"1,883"
1/1/2016,CA,CA-515,"Roseville/Rocklin/Placer, Nevada Counties CoC",Total Homeless,"1,021"
1/1/2016,CA,CA-516,"Redding/Shasta, Siskiyou, Lassen, Plumas, Del Norte, Modoc, Sierra Counties CoC",Total Homeless,"1,272"
1/1/2016,CA,CA-517,Napa City & County CoC,Total Homeless,317
1/1/2016,CA,CA-518,Vallejo/Solano County CoC,Total Homeless,"1,118"
1/1/2016,CA,CA-519,Chico/Paradise/Butte County CoC,Total Homeless,574
1/1/2016,CA,CA-520,Merced City & County CoC,Total Homeless,516
1/1/2016,CA,CA-521,Davis/Woodland/Yolo County CoC,Total Homeless,532
1/1/2016,CA,CA-522,Humboldt County CoC,Total Homeless,"1,134"
1/1/2016,CA,CA-523,"Colusa, Glenn, Trinity Counties CoC",Total Homeless,115
1/1/2016,CA,CA-524,Yuba City & County/Sutter County CoC,Total Homeless,702
1/1/2016,CA,CA-525,El Dorado County CoC,Total Homeless,269
1/1/2016,CA,CA-526,"Amador, Calaveras, Tuolumne and Mariposa Counties CoC",Total Homeless,632
1/1/2016,CA,CA-527,Tehama County CoC,Total Homeless,133
1/1/2016,CA,CA-529,Lake County CoC,Total Homeless,332
1/1/2016,CA,CA-600,Los Angeles City & County CoC,Total Homeless,"43,854"
1/1/2016,CA,CA-601,San Diego City and County CoC,Total Homeless,"8,669"
1/1/2016,CA,CA-602,Santa Ana/Anaheim/Orange County CoC,Total Homeless,"4,319"
1/1/2016,CA,CA-603,Santa Maria/Santa Barbara County CoC,Total Homeless,"1,813"
1/1/2016,CA,CA-604,Bakersfield/Kern County CoC,Total Homeless,"1,067"
1/1/2016,CA,CA-606,Long Beach CoC,Total Homeless,"2,250"
1/1/2016,CA,CA-607,Pasadena CoC,Total Homeless,530
1/1/2016,CA,CA-608,Riverside City & County CoC,Total Homeless,"2,165"
1/1/2016,CA,CA-609,San Bernardino City & County CoC,Total Homeless,"1,887"
1/1/2016,CA,CA-611,Oxnard/San Buenaventura/Ventura County CoC,Total Homeless,"1,271"
1/1/2016,CA,CA-612,Glendale CoC,Total Homeless,240
1/1/2016,CA,CA-613,Imperial County CoC,Total Homeless,380
1/1/2016,CA,CA-614,San Luis Obispo County CoC,Total Homeless,"1,368"
1/1/2016,CA,CA-615,"Inyo, Mono, Alpine Counties CoC",Total Homeless,130
1/1/2016,CO,CO-500,Colorado Balance of State CoC,Total Homeless,"3,520"
1/1/2016,CO,CO-503,Metropolitan Denver Homeless Initiative,Total Homeless,"5,728"
1/1/2016,CO,CO-504,Colorado Springs/El Paso County CoC,Total Homeless,"1,302"
1/1/2016,CT,CT-503,Bridgeport/Norwalk /Stamford/Fairfield County CoC,Total Homeless,886
1/1/2016,CT,CT-505,Connecticut Balance of State CoC,Total Homeless,"3,016"
1/1/2016,DC,DC-500,District of Columbia CoC,Total Homeless,"8,350"
1/1/2016,DE,DE-500,Delaware Statewide CoC,Total Homeless,"1,070"
1/1/2016,FL,FL-500,"Sarasota/Bradenton/Manatee, Sarasota Counties CoC",Total Homeless,"1,468"
1/1/2016,FL,FL-501,Tampa/Hillsborough County CoC,Total Homeless,"1,817"
1/1/2016,FL,FL-502,St. Petersburg/Clearwater/Largo/Pinellas County CoC,Total Homeless,"2,777"
1/1/2016,FL,FL-503,Lakeland/Winter Haven/Polk County CoC,Total Homeless,635
1/1/2016,FL,FL-504,"Daytona Beach/Daytona/Volusia, Flagler Counties CoC",Total Homeless,"1,005"
